User ID,Gender,Age,EstimatedSalary,Futures,Sentiment,Returns
15392575,Male,37,94000,-1.666249377,0,-3.050711564
15102741,Male,39,143000,1.787763846,0,0.400307627
15483147,Male,32,125000,0.632556392,1,2.245767367
15057013,Female,44,92000,-3.356214937,0,-2.832607937
15370628,Female,31,104000,1.670802997,1,1.243950367
15137694,Male,30,25000,2.074062442,0,1.542025227
15547463,Male,38,199000,-0.516500198,1,1.402959441
15129890,Male,47,172000,1.065736416,1,2.505367459
15080589,Female,27,20000,-1.691410127,0,-2.71017097
15554019,Male,76,28000,-2.504303172,1,-0.974685924
15014996,Female,44,25000,0.555859502,0,0.539422377
15062685,Male,28,26000,-0.345493035,0,-2.327431414
15794344,Female,34,137000,0.348134719,0,0.317174375
15134678,Male,55,151000,-1.31934012,0,-0.532001754
15536170,Female,34,115000,-0.576469956,0,-1.849165371
15454984,Male,38,145000,-0.581336811,0,-1.747775008
15147688,Male,40,143000,0.291803579,1,1.580632178
15019222,Male,37,143000,0.499449362,0,0.090722734
15236426,Female,45,159000,2.487640707,0,2.647936922
15141801,Male,38,70000,-1.693550076,0,-3.2573963
15585163,Male,35,90000,-0.771827263,0,-0.849378537
15766385,Male,34,171000,-2.23866351,0,-2.495393103
15513123,Male,36,111000,-2.89964427,1,-1.847806825
15768431,Male,43,107000,-1.651027572,1,-3.165914054
15888137,Male,25,23000,0.736930507,0,2.154748555
15426942,Male,23,75000,0.79159657,0,0.316802863
15205143,Male,24,25000,-2.525381308,1,-2.674754423
15028894,Female,30,24000,0.553738653,0,-0.103617954
15354327,Male,43,153000,1.097868636,0,-0.234948832
15122137,Male,34,136000,3.162059098,1,3.376887243
15811054,Female,45,68000,-1.259182714,0,-1.082001683
15034244,Female,35,24000,0.620898875,1,1.377788735
15126520,Male,41,45000,-1.274103387,1,-0.9597915
15611699,Female,36,142000,-1.481249131,1,0.537670989
15546660,Female,44,117000,0.366294212,1,1.906135829
15223345,Male,34,28000,-0.155262016,0,0.178346336
15808256,Female,20,114000,-0.142695852,0,0.179014579
15982850,Male,38,62000,-0.200799676,1,0.392851422
15139851,Female,37,174000,0.304204651,1,2.410968261
15885148,Female,36,57000,0.734093792,1,0.599107067
15095054,Female,21,192000,0.22665985,1,0.610174305
15054932,Female,49,78000,1.571594411,1,2.71485675
15968616,Male,28,167000,-1.153820927,0,-4.069890168
15301389,Female,43,200000,-0.165456835,0,-1.255972246
15059610,Female,36,182000,1.012855392,1,3.077479901
15278658,Male,37,115000,-0.424369871,1,0.373691367
15116955,Female,29,82000,0.402846035,1,0.362458097
15021578,Male,40,175000,0.762089704,0,-1.127916847
15567224,Female,29,144000,-0.762675499,0,-2.044962529
15793549,Female,39,44000,0.831715363,1,2.320081472
15480164,Male,22,95000,-0.945128367,1,-1.465341153
15389443,Male,39,21000,-0.58029963,1,-0.074525843
15724223,Male,34,145000,1.329133736,1,1.137123019
15563784,Male,33,52000,1.586685657,1,0.655396206
15193625,Male,31,105000,-0.762046509,0,-1.216865543
15669113,Male,31,109000,-0.430807939,1,3.057518301
15646474,Male,41,172000,-0.250568142,0,-2.414630417
15513161,Male,34,61000,-0.318405784,1,3.056536767
15578460,Male,38,110000,2.372391693,1,1.402062404
15890207,Male,32,40000,0.148049702,1,2.082518978
15102429,Female,33,105000,-2.129228603,0,-3.177202708
15259112,Female,30,153000,1.135291363,0,0.612669803
15426799,Female,40,86000,3.094021889,1,3.652211215
15897563,Male,22,73000,1.77458786,1,2.430204132
15550001,Male,29,116000,-1.859844666,1,-1.839621851
15742083,Male,55,98000,1.692738463,0,-0.684726061
15862233,Female,18,161000,2.016402882,1,1.806209243
15925885,Female,19,96000,-1.764484531,0,-1.365454748
15888292,Male,30,115000,-0.071803454,1,0.851243377
15909654,Male,47,143000,-2.12235642,1,-0.166207044
15565054,Female,32,159000,1.359960566,1,3.035269333
15597412,Female,37,195000,-0.035856137,1,1.338111105
15583635,Female,44,54000,-2.492651471,0,-4.535178222
15547992,Male,36,53000,-0.030876111,1,-0.926822748
15629816,Male,26,27000,-0.073805635,1,2.708323821
15043958,Female,34,99000,1.383937709,1,1.933159429
15567322,Female,29,55000,0.524270739,1,2.121190819
15065629,Male,19,47000,-1.145889792,0,-1.122824256
15068163,Female,20,101000,-1.948962964,0,-2.730077423
15274312,Male,34,66000,-0.130347806,1,0.44341518
15956352,Female,39,141000,-0.671081034,1,0.229347429
15683670,Female,32,136000,-1.541329848,0,-1.791872686
15078539,Female,29,184000,1.264658403,0,0.329838599
15057910,Male,31,63000,2.117212561,1,3.384996108
15129013,Female,34,22000,-2.117600351,1,-2.575193514
15007287,Male,44,21000,-0.038356005,1,2.023671064
15729236,Female,25,146000,0.266350052,1,1.676836548
15292454,Male,38,152000,-0.181269017,1,2.172779654
15988336,Female,34,63000,1.406911108,1,2.094424356
15792519,Female,20,112000,0.305980512,1,1.603843012
15932286,Female,30,26000,0.376008542,1,2.446057581
15429384,Male,33,171000,0.639128163,1,2.782036058
15686408,Male,42,139000,1.744766855,1,2.392373052
15960740,Female,35,151000,-1.649811484,1,-1.646463348
15745641,Male,23,177000,2.892660579,1,3.630740461
15946735,Male,30,106000,-0.361651924,0,-1.976042701
15948762,Male,19,136000,0.85065072,0,-0.109662094
15340271,Female,34,183000,2.404575664,0,2.1476904
15846011,Male,42,171000,0.757634341,0,0.667569553
15000730,Female,22,84000,0.667106044,0,0.855091138
15714575,Female,38,153000,0.960189803,0,-0.176947635
15350842,Male,51,57000,-1.319382843,1,-1.092410969
15411132,Male,39,27000,-4.258630904,0,-4.412087982
15729227,Female,59,172000,1.232601852,1,2.922196331
15331409,Male,42,106000,-0.960242761,1,-1.247969974
15092950,Female,47,105000,-0.247401236,0,0.971820821
15577829,Female,28,111000,0.758356423,1,0.864719244
15531575,Male,40,179000,-0.777512228,1,-1.270670585
15720566,Female,33,140000,0.814408075,1,0.761415853
15062647,Male,22,143000,0.176985077,1,-1.777063671
15422574,Male,34,162000,1.220302878,0,0.018175121
15851906,Male,37,138000,-2.462548539,1,-1.613558249
15581452,Male,44,114000,-1.270396912,1,0.349536307
15142480,Male,36,70000,2.727834706,0,3.913821971
15353570,Male,41,165000,-1.689531431,1,-0.611079959
15505519,Male,31,91000,0.72451291,1,0.809448108
15425060,Male,37,154000,1.531043698,1,2.472376148
15999926,Male,41,48000,-0.019989973,1,1.060222654
15574621,Female,48,137000,-2.036676468,0,-3.343690981
15855313,Male,34,56000,0.196610671,1,2.685562662
15506826,Male,33,196000,-1.1421867,1,1.215969013
15246705,Female,31,170000,-0.104210502,1,0.455494349
15564555,Male,42,113000,-1.037857109,1,-0.268526504
15719679,Male,35,142000,1.545304804,1,2.812206777
15826578,Male,44,33000,-0.770354457,1,-0.620258729
15354852,Female,24,124000,1.088506996,1,1.561536699
15786739,Female,32,112000,-0.236402127,1,-0.346650288
15349173,Female,39,64000,-2.967499755,1,-3.982579861
15879529,Male,32,98000,1.241151157,0,1.061199388
15666551,Male,44,23000,0.711865944,1,0.56273128
15239030,Female,30,62000,-3.108612182,1,-2.518603665
15293476,Female,34,184000,-0.505255371,1,-0.171599026
15807527,Female,32,91000,-1.064603246,1,-1.614116212
15873917,Male,36,50000,0.632751925,1,1.629374511
15219409,Male,23,102000,-1.009342599,1,1.565700604
15815336,Female,42,159000,-2.201034409,1,-2.030675065
15802796,Male,46,78000,1.966642237,1,2.556110971
15159091,Male,36,196000,-1.708941732,0,-2.397864927
15308183,Male,36,156000,-0.677711266,1,-0.079145414
15048948,Male,46,40000,-3.371802436,1,-2.67157095
15873135,Female,24,72000,-0.877253523,1,-0.045016698
15569909,Female,23,171000,2.128624834,1,1.948156351
15343876,Female,27,76000,-3.245970979,1,-4.343328476
15321446,Male,26,96000,2.594926469,1,2.746807221
15676913,Male,29,154000,0.813197847,0,0.382865838
15653348,Female,53,29000,1.007568963,1,1.396126238
15166075,Male,39,20000,0.790387447,1,1.20905543
15255254,Male,41,121000,-2.502197705,0,-3.751029055
15446751,Male,25,132000,-1.566554544,0,-0.203229137
15222292,Female,26,46000,1.956373549,1,2.425472941
15819076,Female,28,95000,-0.142594178,1,0.448436248
15279583,Male,39,124000,2.347452803,1,3.428979675
15870125,Male,28,89000,0.514796305,0,0.967813741
15984488,Female,45,49000,1.558491341,1,1.626633396
15403935,Male,30,50000,-0.712008332,1,1.254402216
15746827,Female,24,198000,0.109213256,0,-0.992219749
15026944,Female,30,50000,0.26890263,1,2.507898267
15096295,Male,32,126000,1.829360035,1,3.064469954
15099658,Female,40,194000,-0.307605369,1,1.26193446
15011258,Male,21,160000,0.655535553,0,-1.21576383
15319377,Female,43,50000,-0.71693476,0,-1.597141585
15116343,Female,32,25000,-1.191420741,0,-2.913220985
15742655,Male,28,156000,-0.929050381,0,-1.80915136
15446133,Male,39,43000,1.085663788,1,0.503897789
15901968,Female,32,108000,-2.457646523,0,-3.554654392
15596610,Male,47,31000,-3.313031133,1,-1.407277074
15126412,Female,27,143000,-0.180239093,0,0.361528599
15833825,Female,36,80000,-2.590342688,1,-1.514415731
15272645,Female,36,53000,-0.817960944,1,-1.595046432
15126967,Female,32,33000,-0.344512558,1,-0.346300219
15927280,Female,27,39000,1.938347292,1,3.12180375
15685665,Female,24,171000,2.676894816,1,5.203276927
15525831,Female,50,169000,-1.715049546,0,-2.707046352
15794918,Male,23,122000,-1.346296498,0,-2.855980095
15978160,Male,31,39000,3.486767566,1,5.291090834
15147486,Male,23,174000,0.480983102,0,-1.091297171
15427601,Male,42,25000,-1.473619609,0,-2.164609581
15465294,Male,31,38000,2.348016431,1,4.077507687
15978529,Female,27,91000,-1.472147412,1,-0.954632484
15453660,Male,53,154000,0.871910672,0,-0.493504935
15608081,Male,77,29000,-1.734250091,0,-2.227237834
15502041,Male,24,199000,0.59544174,1,1.921575897
15798763,Female,34,109000,3.873613633,0,2.970170897
15622475,Female,33,100000,-0.337071833,1,-0.825278242
15909112,Male,42,175000,-0.966150119,0,-2.499282034
15300763,Female,37,171000,0.057391721,0,-1.175350001
15580675,Male,37,127000,-2.052421449,1,-2.614863552
15441494,Female,36,136000,-0.585637911,1,1.863623506
15663186,Female,23,48000,-0.342447257,1,1.547372174
15784952,Female,39,103000,-2.168436227,1,-0.145234377
15311414,Female,27,39000,-2.202077435,0,-1.07735571
15451731,Male,38,190000,0.675793426,0,-0.057623224
15311355,Female,75,164000,1.339501201,0,1.27444097
15165618,Male,38,59000,-1.145044513,0,0.407943413
15925690,Male,38,167000,0.595707726,0,-0.00604208
15783525,Male,30,163000,-0.151553591,0,-1.965372864
15565831,Male,35,90000,-0.348428983,1,-0.352602033
15835389,Male,44,195000,-0.060242183,1,-0.837987669
15146701,Female,31,192000,-1.741873952,1,0.436435238
15037313,Female,43,125000,1.616125335,0,1.802274815
15258091,Male,27,141000,1.956429744,0,1.668486343
15740750,Male,41,95000,1.03104664,1,1.874887006
15272055,Female,29,40000,0.487954646,1,0.708896015
15108947,Female,37,142000,-0.121294582,1,0.19963061
15824133,Male,37,173000,2.366750462,0,2.154767337
15347460,Male,37,148000,1.991066046,1,3.570446549
15513378,Male,33,44000,0.658982511,0,-0.364941347
15550525,Female,32,168000,-0.256366469,1,-0.484568469
15556533,Male,44,25000,-2.344805192,0,-0.87875014
15515007,Female,36,137000,0.307885188,1,0.807316774
15431296,Female,43,95000,-0.705009406,1,1.865520708
15150348,Female,36,136000,-1.089895598,0,-1.904794413
15166276,Female,35,145000,-1.802538843,0,-3.180373092
15273139,Male,34,23000,-0.222062189,0,-0.295644253
15736185,Male,27,90000,-0.815281297,0,-2.864708517
15786602,Male,29,142000,-4.035513173,0,-6.387071552
15024881,Male,31,20000,0.551096215,1,-0.540020427
15453722,Female,33,49000,-0.519338354,1,0.217858711
15610067,Male,35,50000,0.453329455,1,2.084781958
15054765,Male,33,37000,-1.237792966,0,-2.521134972
15141683,Male,32,131000,-1.888976373,1,0.088481338
15343566,Male,30,191000,1.761032216,1,2.232280876
15391590,Female,35,96000,-0.490840821,1,0.978920376
15181230,Female,45,161000,3.147998386,1,2.163230107
15943899,Female,48,108000,-0.530053101,0,-0.192720802
15475235,Female,49,76000,0.571726189,0,1.559884368
15419299,Female,27,178000,-1.02513072,1,-0.057165193
15149399,Male,29,159000,3.744426,1,3.603354349
15637656,Female,32,134000,-0.80147076,0,-0.969135354
15620237,Female,32,122000,0.785730517,1,3.605753513
15207637,Female,28,34000,-1.331160799,1,0.159298084
15587423,Male,28,68000,-0.477027039,1,-0.999648977
15897485,Female,19,135000,-1.293588175,1,0.578984814
15929392,Male,21,112000,-0.621103442,1,0.236473124
15954811,Female,18,200000,-1.377843655,0,-1.071524085
15976739,Female,19,163000,1.297315783,1,1.818621315
15971802,Male,21,40000,-0.915723854,1,-0.520237548
15811279,Male,27,115000,3.563678181,1,6.072648469
15877736,Male,24,158000,-0.814800261,1,-0.155663168
15973031,Male,25,125000,0.143203786,1,2.324857276
15492096,Female,26,184000,-1.937938041,1,-0.681039685
15923554,Female,18,29000,-2.141377789,0,-3.811819074
15065648,Female,28,120000,1.27614338,0,2.294285305
15532626,Male,19,134000,1.833346157,1,1.774127958
15029143,Male,27,140000,2.350926419,1,3.868763136
15144624,Female,21,130000,1.040708287,0,0.2874572
15994401,Female,18,131000,-1.441934764,1,-0.817070599
15534390,Female,20,90000,-0.049237986,1,-0.123662432
15738517,Female,24,181000,-0.573302098,1,0.519364495
15871423,Female,29,30000,-3.315230815,0,-4.44167484
15686756,Female,29,124000,-0.945001512,0,-0.894129074
15294231,Male,18,132000,-0.794771745,1,0.728872927
15653499,Female,21,128000,0.280771802,1,-0.142298699
15134835,Male,20,195000,-0.321010456,0,-0.57414284
15437193,Female,27,30000,-1.878187967,1,-0.331322322
15685590,Male,19,94000,-2.38382071,0,-4.212323032
15435163,Male,26,86000,-2.018537597,1,-2.218652667
15181380,Female,24,69000,-1.988706916,0,-4.087566197
15744139,Male,20,55000,0.414006214,1,-0.186567228
15528568,Male,19,133000,-3.462534711,0,-4.631156353
15697659,Male,27,81000,0.39909993,1,0.7310729
15545490,Male,30,126000,-0.172642744,1,1.557164613
15538876,Female,18,161000,-1.332095179,0,-2.339675213
15299728,Male,30,123000,1.386242009,1,0.212740428
15616718,Female,19,133000,0.716402888,1,1.200626804
15689846,Female,29,107000,-3.10144993,0,-3.149874568
15168827,Male,27,111000,-0.178574712,1,-1.016053353
15038814,Female,29,82000,-1.563101001,1,-2.443155545
15208936,Male,22,76000,0.936456729,1,3.275942435
15000080,Female,19,154000,-0.388518321,0,-2.96207326
15083108,Male,22,99000,0.482805591,1,1.437739039
15996275,Female,22,101000,0.62376106,1,1.550742177
15115623,Female,18,147000,0.164412193,1,0.893659274
15835692,Male,28,122000,-2.60972958,0,-5.306533408
15882611,Male,21,61000,-2.534809978,1,-2.84635305
15382312,Male,23,160000,0.975922996,0,1.56374983
15805598,Male,30,128000,1.307498968,0,0.653125136
15478170,Female,23,182000,0.606466898,1,-0.042407365
15505152,Male,29,190000,-0.722046111,1,0.527789128
15009465,Female,20,47000,0.74025157,0,-0.123550026
15923905,Female,19,75000,0.955358325,0,1.685397372
15515453,Male,20,154000,-1.597943114,0,-2.612055448
15920360,Female,25,169000,0.66642839,0,-0.644547878
15274252,Male,18,50000,2.756946401,0,1.523769725
15699617,Female,30,80000,0.026532233,0,-1.546579825
15230069,Male,28,44000,-1.495543229,1,-1.603269888
15552102,Male,22,139000,-2.973505719,0,-5.797781543
15851044,Female,22,103000,0.832030814,0,0.35376211
15902953,Male,30,181000,-2.699659546,0,-1.970936576
15882454,Female,19,55000,2.994601089,1,4.195053787
15154918,Female,25,25000,1.009916906,1,0.953263995
15291400,Male,21,55000,2.174253798,1,2.831413746
15867336,Female,19,37000,-0.38471608,0,-2.816146796
15412110,Male,18,47000,-0.127427274,0,0.810166211
15116635,Male,30,188000,0.935943868,1,0.409199779
15959375,Male,25,178000,-1.81177369,0,-4.050111023
15074473,Female,22,180000,-0.58713296,1,-0.336497325
15090789,Female,27,40000,1.197578965,0,0.899487043
15446743,Male,24,37000,2.134877097,0,2.837110601
15938741,Female,22,151000,1.033068677,0,-1.197836813
15499609,Female,29,154000,-0.782115102,0,0.022873394
15734396,Male,26,53000,-0.413644341,0,0.233452974
15805619,Female,30,20000,0.836618463,0,2.007376451
15573957,Female,18,125000,2.708208124,0,1.220694374
15087269,Male,21,138000,0.865044977,0,-1.049109342
15666195,Female,18,59000,1.795957432,1,1.219934481
15228872,Male,27,97000,-1.262298064,1,-1.192642287
15385702,Female,22,147000,1.395405675,0,-1.607973613
15775048,Male,30,144000,1.686243366,1,0.62157447
15398953,Female,24,63000,1.388673994,1,3.023477241
15585130,Female,30,157000,0.961112389,0,-0.574443705
15070265,Female,18,133000,2.652038237,1,4.285681551
15712345,Male,26,156000,1.300858696,0,1.891806073
15493117,Male,24,142000,-1.20278793,1,0.925476806
15724697,Male,19,113000,-1.654315002,1,-0.558448455
15730687,Male,18,45000,0.92756988,1,0.922065118
15602936,Male,24,46000,0.639058985,0,-0.942378436
15497381,Female,28,40000,-1.060709023,0,-1.312817023
15186208,Female,25,20000,-1.649494726,0,-1.662778041
15546358,Female,27,126000,-0.284226129,1,1.486733365
15560220,Female,20,84000,1.474531061,0,2.855033618
15032404,Male,25,143000,-2.805291774,0,-4.892544527
15944475,Male,19,154000,0.172442058,1,-0.379387157
15110748,Female,27,200000,0.786989576,1,0.972523712
15937024,Female,27,176000,-2.493887506,1,-2.07389893
15954099,Female,26,105000,1.604248646,0,-0.541023898
15937948,Female,19,96000,0.244726732,1,0.646892082
15750841,Female,28,69000,4.903825905,1,4.50264722
15198343,Female,19,71000,-0.860277946,0,-2.781161489
15546917,Male,28,172000,0.801634166,1,2.650245895
15979577,Female,23,81000,1.718648683,1,1.588196497
15823720,Female,30,146000,0.925983269,0,0.562907892
15840562,Female,27,107000,0.013349901,0,-0.32735747
15390890,Male,28,83000,-2.593359247,1,-1.550705793
15742702,Male,21,171000,1.986178043,0,-1.963940944
15126727,Male,25,77000,-1.701022722,1,0.637972244
15442176,Female,28,139000,0.637842991,1,2.415369251
15567175,Male,20,101000,-1.711228581,0,-2.182670113
15136671,Male,25,153000,0.675875556,1,1.980126996
15373812,Female,29,20000,-2.078874374,1,-0.604957688
15124412,Female,21,60000,-1.591587205,1,-1.03823321
15720835,Female,18,28000,3.391375215,1,3.129069261
15099193,Female,28,172000,0.146150878,1,1.80204911
15016940,Female,23,33000,2.053327725,1,1.917931488
15044737,Female,25,71000,1.170088228,1,2.171968859
15008281,Male,23,83000,-0.143996117,1,0.565138354
15231804,Male,19,115000,0.476930691,1,-1.29586223
15876101,Male,27,99000,1.896248348,1,2.886465636
15014681,Female,27,196000,-2.462015178,1,-1.016586409
15028618,Male,24,189000,0.606380971,1,0.962775227
15625762,Female,29,149000,-2.640855346,1,-2.338891855
15278966,Female,22,101000,1.911754123,1,1.172067191
15590541,Male,18,36000,0.877016807,1,2.823872997
15786242,Male,29,72000,1.447100247,1,1.426724662
15282625,Female,27,39000,-0.081621446,1,-0.679360806
15440499,Male,24,54000,0.896806841,1,-0.624600126
15933475,Male,26,96000,2.115168075,1,3.080841304
15424514,Male,24,39000,0.900017184,0,0.295591191
15829549,Female,27,167000,2.264951843,0,1.285114441
15564480,Male,23,77000,1.360012469,1,2.049940469
15183335,Female,22,70000,0.89870289,1,1.380912662
15010009,Female,27,73000,1.080800116,1,1.427535657
15822710,Female,28,22000,-0.30863143,0,-1.468724844
15195715,Female,27,113000,-0.280492489,1,0.307393993
15274200,Male,29,144000,1.538941663,0,-0.170212719
15578914,Female,22,106000,-1.969704412,1,-0.992436356
15397068,Female,24,25000,1.918703105,1,3.628825837
15789441,Female,25,66000,1.615523889,1,1.335569255
15586758,Male,47,149000,1.026680169,0,-2.378398262
15718817,Female,25,103000,-0.542848347,0,-1.437128109
15299069,Male,25,86000,1.865832881,1,3.135602724
15353165,Male,27,25000,1.699301525,1,1.948494029
15701625,Female,24,154000,-2.721677838,1,-0.677062408
15828828,Male,28,193000,0.790473814,1,2.736794999
15626331,Male,26,151000,-0.715485623,0,-2.15079409
15223012,Female,24,70000,0.52354247,1,2.882332498
15117179,Male,37,50000,-2.959951375,0,-3.584360612
15293647,Female,44,86000,1.320750865,0,0.13968078
15366848,Male,48,117000,-0.107647717,0,-0.087308912
15383450,Male,32,117000,0.133228242,0,0.011205957
15952556,Male,75,126000,-1.161946437,1,-0.70706444
15759128,Female,33,119000,-1.855504672,1,-0.222276741
15452031,Female,37,64000,1.206813467,0,0.85839358
15820736,Female,37,75000,0.05667749,1,-0.607984912
15973669,Female,27,34000,2.424926813,1,2.609095429
15770364,Male,41,85000,1.510695009,1,2.833243699
15404738,Female,20,61000,-1.928016637,0,-0.889518271
15981282,Male,41,180000,0.162389851,1,0.220455173
15160046,Male,33,23000,1.237263933,1,2.925064061
15220313,Male,33,186000,0.507613789,1,2.883118556
15296545,Male,25,84000,-0.959091588,1,0.067672682
15758502,Female,34,77000,1.728160668,1,2.531065514
15484599,Female,36,119000,0.411344971,1,-0.429646428
15386748,Female,36,132000,1.115322223,0,-1.495424273
15773494,Female,37,197000,-2.553638321,1,-2.164000438
15554650,Female,39,86000,-1.774571898,0,-4.163760768
15664892,Male,35,106000,-0.237091157,1,1.160603521
15618171,Female,28,41000,1.12557087,0,-0.488460331
15257121,Female,37,20000,4.511912313,1,4.419133485
15491433,Female,31,190000,-0.086267048,1,-0.296711675
15743485,Female,54,191000,-1.977052198,1,-1.883457584
15677855,Male,42,112000,0.882050807,0,-0.680103126
15280424,Female,32,23000,-0.61265283,0,0.857894742
15354889,Female,27,109000,3.087866871,0,2.619025321
15151910,Male,35,169000,0.405018478,0,-1.944586173
15004613,Male,49,127000,1.70444108,0,0.776140684
15536324,Female,32,132000,-2.4094419,0,-4.065559314
15248345,Male,44,171000,-3.736213752,0,-3.570288897
15543802,Female,35,75000,-0.755257531,1,-0.162168817
15349572,Female,23,194000,0.637569973,0,0.087575676
15738978,Male,38,90000,-0.967433005,0,-1.676281784
15519360,Male,46,167000,-0.019781437,1,1.423551602
15156950,Female,35,164000,-1.550222651,1,-1.967294246
15094916,Female,28,21000,-2.331529871,0,-3.450461956
15469773,Female,50,25000,-1.288247822,0,-3.805480798
15587243,Female,34,94000,-1.149786852,1,1.002963701
15122066,Female,38,82000,0.457530864,0,-0.672833897
15545755,Male,20,157000,-2.452102672,1,-2.333511105
15851807,Female,36,153000,1.539504256,1,1.171594902
15247010,Male,39,47000,-1.598473962,0,-2.024436533
15239533,Female,38,68000,-0.717194328,1,-1.255548053
15809426,Male,37,98000,1.644982776,1,2.855463871
15187827,Male,38,30000,-2.13298192,1,-2.863368944
15424874,Male,44,64000,1.774327088,1,3.568986212
15960809,Female,39,81000,-1.926253754,1,-1.442911132
15520859,Male,33,43000,1.833639772,1,-0.490655604
15695769,Male,27,40000,2.276483973,0,-0.3157064
15485855,Male,43,51000,1.129432244,1,1.090408425
15908824,Male,23,150000,-0.320282499,0,-2.177518404
15211041,Female,25,84000,0.515799304,0,-1.296820701
15789166,Male,26,60000,-1.868557856,1,-0.820290545
15713105,Male,22,55000,2.168255583,0,1.453926139
15581129,Female,49,99000,1.044300092,0,-1.105312563
15604250,Male,33,23000,-0.575689744,0,-0.05815013
15431144,Male,36,77000,-2.311306797,0,-0.773746883
15700476,Male,29,110000,1.12249778,1,5.278921053
15477445,Female,37,126000,-0.399517901,1,0.751889361
15910741,Male,41,84000,-0.797513716,0,-1.236207047
15059714,Male,42,116000,1.309406547,1,2.826044647
15143949,Female,40,117000,3.679412581,1,5.177827658
15148721,Male,37,25000,0.763211704,0,0.968453258
15603381,Female,25,175000,2.928135572,1,3.755225514
15656358,Male,30,68000,0.769092833,0,0.607062606
15648165,Male,34,21000,-1.235086195,1,-2.209627242
15186895,Male,32,175000,2.08217084,1,2.451381405
15451733,Male,20,54000,3.300133472,1,5.632275723
15514466,Female,42,147000,-1.233187133,0,-1.411702594
15041737,Female,30,176000,-1.679748928,1,-1.433404276
15159945,Male,44,190000,1.055681746,1,2.813186971
15255093,Female,43,119000,0.141310058,1,-0.816828277
15448594,Female,28,138000,-0.798575533,1,-1.667656998
15451869,Female,38,128000,1.867678869,1,2.466258322
15511859,Male,54,130000,0.11173748,1,0.803604644
15264266,Female,31,83000,-1.076806426,0,-1.067629483
15599791,Male,33,42000,1.270055255,0,0.759515025
15258590,Male,31,172000,-0.503780937,0,-1.896858407
15050319,Female,51,195000,-0.510726151,1,0.677834668
15057500,Male,51,28000,1.143902882,0,0.651886682
15119262,Male,46,178000,0.152488994,0,-2.470978951
15893172,Female,38,168000,-1.053939318,0,-1.321975622
15617936,Male,34,120000,1.470534753,0,0.288799066
15147668,Male,43,24000,1.047999831,0,-0.536498941
15478067,Female,19,95000,0.065770936,1,0.095839966
15018189,Female,18,98000,-1.712843174,0,-1.593079414
15546941,Female,36,103000,1.228907451,1,3.488891298
15956183,Female,73,100000,0.853314691,1,0.585709512
15091977,Female,38,120000,0.813195095,1,1.967243829
15814141,Female,20,151000,2.204663988,1,1.404201886
15262974,Female,38,28000,-0.446472325,1,2.176277172
15034846,Female,33,95000,-3.516417859,1,-3.09685871
15854249,Female,40,138000,-0.111657913,0,-1.771587143
15027056,Male,31,158000,0.569710855,0,1.421253246
15928648,Female,35,139000,1.030881022,0,2.01315795
15922448,Female,38,71000,1.386811403,1,1.343728495
15585340,Male,39,138000,-0.085788074,1,-0.624268668
15700584,Male,44,166000,1.024774844,0,2.319793572
15316968,Female,35,44000,-0.727431747,1,-0.274863061
15872930,Female,27,32000,0.920807732,1,2.256566314
15728171,Male,40,37000,-0.466836423,1,-1.328422955
15669800,Female,34,90000,2.572740511,1,2.383918716
15553243,Male,44,169000,-0.874167112,1,1.901891777
15154869,Male,34,75000,0.780526554,1,0.724561904
15649201,Female,40,94000,-2.747301258,1,-2.824581973
15636398,Male,37,60000,0.532654824,0,0.712216163
15466701,Male,43,53000,0.359781028,0,0.224512613
15039100,Female,45,23000,-0.338674292,1,-0.920073948
15905418,Female,44,91000,2.803465071,1,1.098429172
15777339,Male,46,73000,-1.07105397,0,-1.829535599
15893409,Male,42,98000,-0.111542488,0,-0.283632372
15828363,Female,41,27000,-1.169646919,1,-0.213417239
15486271,Female,18,103000,3.366617588,1,3.901741165
15411572,Female,25,78000,-0.496564696,0,-2.054231322
15966599,Male,33,190000,0.084719649,1,0.924550128
15840881,Female,38,120000,1.75140195,1,2.169727311
15614021,Male,73,119000,1.40748575,1,2.733015327
15853470,Male,45,113000,1.092994407,1,2.365670823
15927025,Female,36,94000,0.974628126,0,0.017613743
15963734,Male,48,120000,-1.000944468,1,-0.508783553
15877376,Male,30,153000,0.035597026,1,-0.018680615
15894611,Male,38,161000,1.769082159,1,2.238643353
15717407,Female,32,182000,0.287896409,1,0.924967836
15156474,Female,43,108000,-1.198628761,0,-2.525869695
15530349,Male,46,102000,0.983301163,0,0.570993641
15556968,Female,32,174000,-0.028425084,0,0.116236104
15119860,Female,36,50000,2.234203808,1,0.379578242
15150386,Male,30,89000,0.915659035,0,0.918103497
15996163,Male,37,190000,-1.534091983,0,-2.51696127
15667064,Male,36,72000,1.280258922,0,1.132267312
15982625,Male,32,46000,1.018934903,1,1.249833994
15760967,Male,31,82000,-1.428663143,0,-2.223811563
15258115,Female,39,147000,-0.418219622,1,0.830819093
15489083,Male,26,63000,-1.014086818,1,-0.625876221
15278512,Male,43,141000,0.069452332,1,1.149331636
15501459,Male,41,31000,-0.236649772,1,-0.649017273
15984964,Female,34,95000,-1.273456835,1,0.060648492
15856824,Male,36,113000,-0.89383048,1,-0.093267763
15270141,Male,37,45000,-1.188476217,1,-0.228259344
15894458,Female,35,191000,-1.464665653,0,-2.833935533
